tag,del,scode,sampname,date,site_name,habitat,microhab,majorhab,management,plotnum,recnum,voucher,abunc,abun,common,xspecies,dups,oldspnumbe,spnumber,family,genus,sp1,author1,rank1,sp2,author2,rank2,sp3,author3,id,xspcode,xxtaxstat,sptempid,species,treetaxa,xxfamily,star,synstar,xstar,detstatus,synspnum
" "," ",1,"USHIKH1",18/06/2009,"Ushikh","wd","","","y",1,77,0,"",1,"???","Sonchus oleraceus L.","",4066,4066,"Asteraceae","Sonchus","oleraceus","L.","","","","","","",77,56,"No st",4066,"Sonchus oleraceus L.","Sonchus oleraceus","Asteraceae","GN","GN","GN","",0,
" "," ",1,"USHIKH1",18/06/2009,"Ushikh","wd","footpath","","y",1,78,0,"",1,"????????","Taraxacum officinale Weber","",29803,29803,"Asteraceae","Taraxacum","officinale","Weber","","","","","","",78,57,"No st",29803,"Taraxacum officinale Weber","Taraxacum officinale","Asteraceae","GN","GN","GN","",0,
"S"," ",1,"USHIKH1",18/06/2009,"Ushikh","wd","footpath to the edge","","y",1,79,67,"",1,"????","Antenoron filiforme (Thunb.) Roberty & Vautier","",12989,9990,"","","filiformis","(Thunb.) Roberty & Vautier","","","","","","",79,255,"No st",12989,"Persicaria filiformis (Thunb.) Nakai ex VV.T.Lee","Antenoron filiforme","POLYGONACEAE","GN","","GN","",12989,
"S"," ",1,"USHIKH1",18/06/2009,"Ushikh","wd","footpath to the edge","","y",1,80,68,"",1,"????????","Achyranthes longifolia (Makino) Makino","",13518,10240,"","","bidentata","(Makino) Makino","","","","","","",80,4,"No st",13518,"Achyranthes bidentata Blume","Achyranthes longifolia","AMARANTHACEAE","GN","","GN","",13518,
" "," ",1,"USHIKH1",18/06/2009,"Ushikh","wd","","","y",1,81,0,"",1,"????","Carpesium divaricatum Sieb. & Zucc.","",3152,3152,"Asteraceae","Carpesium","divaricatum","Sieb. & Zucc.","","","","","","",81,280,"No st",3152,"Carpesium divaricatum Sieb. et Zucc.","Carpesium divaricatum","Asteraceae","GN","GN","GN","",0,
" "," ",1,"USHIKH1",18/06/2009,"Ushikh","wd","footpath","","y",1,82,0,"",1,"????????","Solanum lyratum Thunb.","",4751,4751,"Solanaceae","Solanum","lyratum","Thunb.","","","","","","",82,214,"No st",4751,"Solanum lyratum Thunb.","Solanum lyratum","SOLANACEAE","GN","GN","GN","",0,
"S"," ",1,"USHIKH1",18/06/2009,"Ushikh","wd","footpath","","y",1,83,0,"",1,"??????","Phryma leptostachya L. var. asiatica Hara","",1762,499,"","","leptostachya","L.","var.","oblongifolia","Hara","","","",83,392,"No st",1762,"Phryma leptostachya L. var. oblongifolia Koidz.","Phryma leptostachya var. asiatica","PHRYMACEAE","GN","syn","syn","",1762,
" "," ",1,"USHIKH1",18/06/2009,"Ushikh","wd","edge","","y",1,84,69,"",1,"????????","Oxalis stricta L.","",11827,11827,"Oxalidaceae","Oxalis","stricta","L.","","","","","","",84,149,"No st",11827,"Oxalis stricta L.","Oxalis stricta","OXALIDACEAE","GN","GN","GN","",0,
" "," ",1,"USHIKH1",18/06/2009,"Ushikh","wd","","","y",1,85,0,"",1,"??????","Pleioblastus chino (Franch. & Savat.) Makino","",29795,29795,"Gramineae","Pleioblastus","chino","(Franch. & Savat.) Makino","","","","","","",85,395,"No st",29795,"Pleioblastus chino (Franch. & Savat.) Makino","Pleioblastus chino","POACEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,86,1,"",1,"??????","Mallotus japonicus (Thunb. ex Murr.) Muell.-Arg.","",5295,5295,"Euphorbiaceae","Mallotus","japonicus","(Thunb. ex Murr.) Muell.-Arg.","","","","","","",86,368,"No st",5295,"Mallotus japonicus (Thunb. ex L. f.) M{uu}ll. Arg.","Mallotus japonicus","EUPHORBIACEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,87,2,"",1,"??????","Eupatorium chinense L.","",29804,29804,"Asteraceae","Eupatorium","chinense","L.","","","","","","",87,44,"No st",29804,"Eupatorium chinense L.","Eupatorium chinense","Asteraceae","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,88,3,"",1,"??????","Codonopsis lanceolata (Siebold & Zucc.) Benth. & Hook.f. ex Trautv.","",5200,5200,"Campanulaceae","Codonopsis","lanceolata","(Siebold & Zucc.) Benth. & Hook.f. ex Trautv.","","","","","","",88,97,"No st",5200,"Codonopsis lanceolata (Sieb. et Zucc.) Trautv.","Glycine max ssp. soja","LEGUMINOSAE-PAPILIONOIDEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,89,4,"",1,"??????","Hypericum erectum Thunb.","",29806,10772,"Guttiferae","Hypericum","erectum","Thunb.","","","","","","",89,113,"No st",10772,"Hypericum erectum Thunb. [1]","Hypericum erectum","Clusiaceae","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,90,6,"",1,"????","Lespedeza pilosa (Thunb.) Sieb. & Zucc.","",11759,11759,"Leguminosae-p.","Lespedeza","pilosa","(Thunb.) Sieb. & Zucc.","","","","","","",90,354,"No st",11759,"Lespedeza pilosa (Thunb.) Siebold et Zucc.","Lespedeza pilosa","LEGUMINOSAE-PAPILIONOIDEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,91,5,"",1,"???????","Cirsium oligophyllum (Franch. & Savat.) Matsum.","",4325,4325,"Asteraceae","Cirsium","oligophyllum","(Franch. & Savat.) Matsum.","","","","","","",91,42,"No st",4325,"Cirsium oligophyllum (Franch. et Sav.) Matsum.","Cirsium oligophyllum","Asteraceae","BU","BU","BU","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,92,7,"a",3,"??????????","Solidago altissima L.","",4157,4157,"Asteraceae","Solidago","altissima","L.","","","","","","",92,54,"No st",4157,"Solidago altissima L.","Solidago altissima","Asteraceae","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,93,8,"",1,"???????","Cocculus trilobus (Thunb.) DC.","",10592,10592,"Menispermaceae","Cocculus","trilobus","(Thunb.) DC.","","","","","","",93,293,"No st",10592,"Cocculus trilobus (Thunb.) DC.","Cocculus trilobus","MENISPERMACEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,94,9,"d",3,"???","Miscanthus sinensis Anderss.","",29542,29542,"Gramineae","Miscanthus","sinensis","Anderss.","","","","","","",94,160,"No st",29542,"Miscanthus sinensis Anderss.","Miscanthus sinensis","POACEAE","?","?","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,95,10,"",1,"??","Pueraria lobata (Willd.) Ohwi","",11792,11792,"Leguminosae-p.","Pueraria","lobata","(Willd.) Ohwi","","","","","","",95,100,"No st",11792,"Pueraria lobata (Willd.) Ohwi","Pueraria lobata","LEGUMINOSAE-PAPILIONOIDEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,96,0,"d",3,"??????","Hydrangea macrophylla (Thunb. ex Murr.) Ser. form. macrophylla","",30209,30209,"Hydrangeaceae","Hydrangea","macrophylla","(Thunb. ex Murr.) Ser. form. macrophylla","","","","","","",96,338,"No st",30209,"Agave macrophylla f. normalis","Hydrangea macrophylla f. macrophylla","HYDRANGEACEAE","BU","BU","BU","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,97,11,"",1,"?????","Rubus microphyllus L.f.","",11420,11420,"Rosaceae","Rubus","microphyllus","L.f.","","","","","","",97,190,"No st",11420,"Rubus microphyllus L.f.","Rubus microphyllus","ROSACEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,98,12,"",1,"????","Ambrosia artemisiifolia L. var. elatior (L.) Descurtilz","",29808,29808,"Asteraceae","Ambrosia","artemisiifolia","L.","var.","elatior","(L.) Descurtilz","","","",98,252,"No st",29808,"Ambrosia artemisiifolia L. var. elatior (L.) Descurtilz","Ambrosia artemisiifolia var. elatior","Asteraceae","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,99,13,"",1,"?????","Humulus japonicus Sieb. & Zucc.","",29809,29809,"Cannabaceae","Humulus","japonicus","Sieb. & Zucc.","","","","","","",99,336,"No st",29809,"Humulus japonicus Sieb. & Zucc.","Humulus japonicus","CANNABACEAE","GN","GN","GN","",0,
"S"," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,100,14,"",1,"?????","Myosoton aquaticum (L.) Moench","",13318,10117,"","","aquatica","(L.) Moench","","","","","","",100,376,"No st",13318,"Stellaria aquatica (L.) Scop.","Myosoton aquaticum","CARYOPHYLLACEAE","GN","","GN","",13318,
"S"," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,101,15,"",1,"???","Artemisia princeps Pamp.","",6866,172,"","","indica","Pamp.","var.","maximowiczii","","","","",101,33,"No st",6866,"Artemisia indica Willd. var. maximowiczii Nakai","Artemisia princeps","Asteraceae","GN","syn","syn","",6866,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,102,16,"",1,"????????","Solanum lyratum Thunb.","",4751,4751,"Solanaceae","Solanum","lyratum","Thunb.","","","","","","",102,214,"No st",4751,"Solanum lyratum Thunb.","Solanum lyratum","SOLANACEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,103,0,"",1,"????","Chaenomeles japonica (Thunb.) Lindl. ex Sprach","",11308,11308,"Rosaceae","Chaenomeles","japonica","(Thunb.) Lindl. ex Sprach","","","","","","",103,178,"No st",11308,"Chaenomeles japonica (Thunb.) Lindl. ex Spach","Chaenomeles japonica","ROSACEAE","BU","BU","BU","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,104,0,"",1,"???","Quercus serrata Thunb. ex. Muuray","",9727,9727,"Fagaceae","Quercus","serrata","Thunb. ex. Muuray","","","","","","",104,110,"No st",9727,"Quercus serrata Murray","Quercus serrata","FAGACEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,105,17,"",1,"?????","Serratula coronata L. subsp. insularis (Iljin) Kitam.","",257,257,"Asteraceae","Serratula","coronata","L.","subsp.","insularis","(Iljin) Kitam.","","","",105,53,"No st",257,"Serratula coronata L. subsp. insularis (Iljin) Kitam.","Serratula coronata ssp. insularis","Asteraceae","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,106,18,"",1,"?????","Cirsium nipponicum (Maxim.) Makino var. incomptum (Maxim.) Kitam.","",223,223,"Asteraceae","Cirsium","nipponicum","(Maxim.) Makino","var.","incomptum","(Maxim.) Kitam.","","","",106,41,"No st",223,"Cirsium nipponicum (Maxim.) Makino var. incomptum Maxim.","Cirsium nipponicum var. incomptum","Asteraceae","GD","GD","GD","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,107,19,"",1,"?????","Broussonetia kazinoki Sieb.","",9802,9802,"Moraceae","Broussonetia","kazinoki","Sieb.","","","","","","",107,129,"No st",9802,"Broussonetia kazinoki Siebold","Broussonetia kazinoki","MORACEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,108,20,"",1,"?????","Broussonetia kazinoki Sieb.","",9802,9802,"Moraceae","Broussonetia","kazinoki","Sieb.","","","","","","",108,129,"No st",9802,"Broussonetia kazinoki Siebold","Broussonetia kazinoki","MORACEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,109,0,"",1,"???????","Zanthoxylum schinifolium Sieb. & Zucc.","",5343,5343,"Rutaceae","Zanthoxylum","schinifolium","Sieb. & Zucc.","","","","","","",109,200,"No st",5343,"Zanthoxylum schinifolium Sieb. et Zucc.","Zanthoxylum schinifolium","RUTACEAE","GN","GN","GN","",0,
"S"," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,110,0,"",1,"???","Celtis sinensis Persoon var. japonica (Planch.) Nakai","",12493,9767,"","","sinensis","Persoon","","","(Planch.) Nakai","","","",110,287,"No st",12493,"Celtis sinensis Pers.","Celtis sinensis var. japonica","ULMACEAE","GN","","GN","",12493,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,111,21,"",1,"?????","Picris hieracioides L. subsp. japonica (Thunb.) Krylov","",89,89,"Asteraceae","Picris","hieracioides","L.","subsp.","japonica","(Thunb.) Krylov","","","",111,52,"No st",89,"Picris hieracioides L. subsp. japonica (Thunb.) Krylov","Picris hieracioides ssp. japonica","Asteraceae","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,112,22,"",1,"???????","Rubus parvifolius L.","",11435,11435,"Rosaceae","Rubus","parvifolius","L.","","","","","","",112,192,"No st",11435,"Rubus parvifolius L.","Rubus parvifolius","ROSACEAE","GN","GN","GN","",0,
"S"," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,113,23,"",1,"??????","Agrimonia pilosa Ledeb. var. japonica (Miq.) Nakai","",17352,11493,"","","pilosa","Ledeb.","var.","pilosa","(Miq.) Nakai","","","",113,247,"No st",17352,"Agrimonia pilosa Ledeb. var. pilosa","Agrimonia pilosa var. japonica","ROSACEAE","GN","","GN","",17352,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","edge","","y",2,114,24,"",1,"?????","Oplismenus undulatifolius (Arduino) Roem. & Schult.","",29551,29551,"Gramineae","Oplismenus","undulatifolius","(Arduino) Roem. & Schult.","","","","","","",114,382,"No st",29551,"Oplismenus undulatifolius (Ard.) Roemer & Schultes","Oplismenus undulatifolius","POACEAE","?","?","GN","",0,
"S"," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","edge","","y",2,115,25,"A-F?",2,"??????","Paederia scandens (Lour.) Merr.","",7698,4835,"","","foetida","(Lour.) Merr.","","","","","","",115,386,"No st",7698,"Paederia foetida L.","Paederia scandens","RUBIACEAE","GN","syn","syn","",7698,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,116,26,"",1,"?????","Dioscorea tokoro Makino","",26470,26470,"Dioscoreaceae","Dioscorea","tokoro","Makino","","","","","","",116,79,"No st",26470,"Dioscorea tokoro Makino ex Miyabe","Dioscorea tokoro","DIOSCOREACEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,117,0,"",1,"????","Aralia elata (Miq.) Seemann","",5738,5738,"Araliaceae","Aralia","elata","(Miq.) Seemann","","","","","","",117,25,"No st",5738,"Aralia elata (Miq.) Seem.","Aralia elata","ARALIACEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,118,27,"",1,"?????","Macleaya cordata (Willd.) R. Br.","",10805,10805,"Papaveraceae","Macleaya","cordata","(Willd.) R. Br.","","","","","","",118,367,"No st",10805,"Macleaya cordata (Willd.) R.Br.","Macleaya cordata","PAPAVERACEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,119,0,"",1,"????","Albizia julibrissin Durazz.","",11594,11594,"Leguminosae-m.","Albizia","julibrissin","Durazz.","","","","","","",119,92,"No st",11594,"Albizia julibrissin Durazz.","Albizia julibrissin","LEGUMINOSAE-MIMOSOIDEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,120,28,"",1,"???????","Celastrus orbiculatus Thunb.","",3188,3188,"Celastraceae","Celastrus","orbiculatus","Thunb.","","","","","","",120,286,"No st",3188,"Celastrus orbiculatus Thunb.","Celastrus orbiculatus","CELASTRACEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,121,0,"",1,"???????","Callicarpa japonica Thunb.","",4907,4907,"Verbenaceae","Callicarpa","japonica","Thunb.","","","","","","",121,276,"No st",4907,"Callicarpa japonica Thunb.","Callicarpa japonica","LABIATAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,122,29,"",1,"??????","Thesium chinense Turcz.","",9887,9887,"Santalaceae","Thesium","chinense","Turcz.","","","","","","",122,433,"No st",9887,"Thesium chinense Turcz.","Thesium chinense","SANTALACEAE","GN","GN","GN","",0,
"S"," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,123,30,"",1,"??????","Potentilla fragarioides L. var. major Maxim.","",17648,11551,"","","sprengeliana","L.","","","Maxim.","","","",123,181,"No st",17648,"Potentilla sprengeliana Lehm.","Potentilla fragarioides var. major","ROSACEAE","GN","","GN","",17648,
"S"," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,124,31,"",1,"??????","Paederia scandens (Lour.) Merr.","",7698,4835,"","","foetida","(Lour.) Merr.","","","","","","",124,386,"No st",7698,"Paederia foetida L.","Paederia scandens","RUBIACEAE","GN","syn","syn","",7698,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,125,32,"",1,"????","Lespedeza juncea (L.f.) Pers. var. subsessilis Miq.","",29812,29812,"Leguminosae-p.","Lespedeza","juncea","(L.f.) Pers.","var.","subsessilis","Miq.","","","",125,353,"No st",29812,"Lespedeza juncea (L.f.) Pers. var. subsessilis Miq.","Lespedeza juncea var. subsessilis","LEGUMINOSAE-PAPILIONOIDEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,126,33,"??",1,"???","Imperata cylindrica (L.) Beauv.","",29511,29511,"Gramineae","Imperata","cylindrica","(L.) Beauv.","","","","","","",126,159,"No st",29511,"Imperata cylindrica (L.) Raeusch.","Imperata cylindrica","POACEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,127,34,"",1,"????","Spiranthes sinensis (Pers.) Ames","",28736,28736,"Orchidaceae","Spiranthes","sinensis","(Pers.) Ames","","","","","","",127,196,"No st",28736,"Spiranthes sinensis (Pers.) Ames","Spiranthes sinensis","ORCHIDACEAE","GN","GN","GN","",0,
"S"," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,128,35,"",1,"?????","Lotus corniculatus L. var. japonicus Regel","",17818,11679,"","","corniculatus","L.","subsp.","japonicus","Regel","","","",128,99,"No st",17818,"Lotus corniculatus L. subsp. japonicus (Regel) H.Ohashi","Lotus corniculatus var. japonicus","LEGUMINOSAE-PAPILIONOIDEAE","GN","","GN","",17818,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,129,36,"",1,"??????","Artemisia japonica Thunb.","",29813,29813,"Asteraceae","Artemisia","japonica","Thunb.","","","","","","",129,32,"No st",29813,"Artemisia japonica Thunb.","Artemisia japonica","Asteraceae","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,130,37,"",1,"???????","Haloragis micrantha (Thunb.) R. Br.","",5723,5723,"Haloragaceae","Haloragis","micrantha","(Thunb.) R. Br.","","","","","","",130,329,"No st",5723,"Haloragis micrantha (Thunb.) R. Br. ex Sieb. et Zucc.","Haloragis micrantha","HALORAGACEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,131,38,"",1,"????","Lespedeza bicolor Turcz.","",11749,11749,"Leguminosae-p.","Lespedeza","bicolor","Turcz.","","","","","","",131,351,"No st",11749,"Lespedeza bicolor Turcz.","Lespedeza bicolor","LEGUMINOSAE-PAPILIONOIDEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,132,39,"",1,"????","Rosa multiflora Thunb.","",29814,11463,"Rosaceae","Rosa","multiflora","Thunb.","","","","","","",132,187,"No st",11463,"Rosa multiflora Thunb. [1]","Rosa multiflora","ROSACEAE","","","BU","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,133,0,"",1,"????","Morus australis Poiret","",9799,9799,"Moraceae","Morus","australis","Poiret","","","","","","",133,131,"No st",9799,"Morus australis Poir. in Lam.","Morus australis","MORACEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,134,40,"",1,"??????","Clematis terniflora DC.","",10446,10446,"Ranunculaceae","Clematis","terniflora","DC.","","","","","","",134,174,"No st",10446,"Clematis terniflora DC.","Clematis terniflora","RANUNCULACEAE","GN","GN","GN","",0,
"S"," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,135,41,"",1,"????","Vitis thunbergii Sieb. & Zucc.","",8742,5488,"","","tricuspidata","Sieb. & Zucc.","","","","","","",135,240,"No st",8742,"Parthenocissus tricuspidata (Sieb. et Zucc.) Planch.","Vitis thunbergii","VITACEAE","GN","syn","syn","",8742,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,136,42,"",1,"????","Boehmeria tricuspis (Hance) Makino var. unicuspis Makino","",29815,29815,"Urticaceae","Boehmeria","tricuspis","(Hance) Makino","var.","unicuspis","Makino","","","",136,229,"No st",29815,"Boehmeria tricuspis (Hance) Makino var. unicuspis Makino","Boehmeria tricuspis var. unicuspis","URTICACEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,137,0,"",1,"?????","Hydrocotyle sibthorpioides Lam.","",3231,3231,"Umbelliferae","Hydrocotyle","sibthorpioides","Lam.","","","","","","",137,30,"No st",3231,"Hydrocotyle sibthorpioides Lam.","Hydrocotyle sibthorpioides","Apiaceae","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,138,43,"r",1,"?????","Prunella vulgaris L. subsp. asiatica (Nakai) Hara","",473,473,"Labiatae","Prunella","vulgaris","L.","subsp.","asiatica","(Nakai) Hara","","","",138,118,"No st",473,"Prunella vulgaris L. subsp. asiatica (Nakai) Hara","Prunella vulgaris ssp. asiatica","LABIATAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,139,44,"",1,"????","Metaplexis japonica (Thunb.) Makino","",4699,4699,"Asclepiadaceae","Metaplexis","japonica","(Thunb.) Makino","","","","","","",139,371,"No st",4699,"Metaplexis japonica (Thunb.) Makino","Metaplexis japonica","ASCLEPIADACEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,140,45,"",1,"???","Sonchus oleraceus L.","",4066,4066,"Asteraceae","Sonchus","oleraceus","L.","","","","","","",140,56,"No st",4066,"Sonchus oleraceus L.","Sonchus oleraceus","Asteraceae","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,141,0,"",1,"????","Pinus densiflora Sieb. & Zucc.","",3986,3986,"Pinaceae","Pinus","densiflora","Sieb. & Zucc.","","","","","","",141,152,"No st",3986,"Pinus densiflora Sieb. et Zucc.","Pinus densiflora","PINACEAE","GN","GN","GN","",0,
" "," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,142,46,"",1,"???","Euonymus sieboldianus Blume","",3187,3187,"Celastraceae","Euonymus","sieboldianus","Blume","","","","","","",142,322,"No st",3187,"Euonymus sieboldianus Blume","Euonymus sieboldianus","CELASTRACEAE","GN","GN","GN","",0,
"S"," ",2,"USHIKH2",18/06/2009,"Ushikh","gr","","","y",2,143,47,"",1,"????","Desmodium podocarpum DC. subsp. oxyphyllum (DC.) Ohashi var. mandshuricum Maxim.","",17872,11744,"","","podocarpum","DC. subsp. oxyphyllum (DC.) Ohashi","var.","mandshuricum","Maxim.","","","",143,95,"No st",17872,"Hylodesmum podocarpum (DC.) H.Ohashi et R.R.Mill var. mandshuricum (Maxim.) H.Ohashi et R.R.Mill","Desmodium podocarpum ssp. oxyphyllum","LEGUMINOSAE-PAPILIONOIDEAE","GN","","GN","",17872,
