tag,del,scode,sampname,date,voucher,localname,hatusimasp,abun,treecount,hatufam,id,oldspnumbe,spnumber,family,genus,sp1,author1,rank1,sp2,author2,detstatus,xxfamily,star,synstar,xstar,sptempid,species,common,treetaxa,oldspnov,synspnum
" "," ",4001,"MtNago1",14/06/2010,"H459","ÉnÉNÉTÉìÉ{ÉN","Viburnum japonicum (Thunb.) Spreng.",1,0,"Caprifoliaceae",69,5216,5216,"Caprifoliaceae","Viburnum","japonicum","(Thunb.) Spreng.","","","","","CAPRIFOLIACEAE","GD","GD","GD",5216,"Viburnum japonicum (Thunb. ex Murray) Spreng.","","Viburnum japonicum","Viburnum japonicum (Thunb.) Spreng.",0,
" "," ",4001,"MtNago1",14/06/2010,"H460","sp7","spp.7",1,0,"-",70,30148,30148,"","","spp.7","","","","","","","-","-","-",30148,"spp.7","","spp.7","spp.7",0,
" "," ",4001,"MtNago1",14/06/2010,"H461","ÉÑÉ}ÉÇÉÇ","Myrica rubra S. & Z.",1,0,"Myricaceae",71,9574,9574,"MYRICACEAE","Myrica","rubra","S. & Z.","","","","","MYRICACEAE","GN","GN","GN",9574,"Myrica rubra Siebold et Zucc.","","Myrica rubra","Myrica rubra S. & Z.",0,
" "," ",4001,"MtNago1",14/06/2010,"H462","ÉcÉèÉuÉL","Farfugium japonicum (L. f.) Kitam.",1,0,"Compositae",72,4106,4106,"Asteraceae","Farfugium","japonicum","(L. f.) Kitam.","","","","","Asteraceae","GN","GN","GN",4106,"Farfugium japonicum (L.) Kitam.","","Farfugium japonicum","Farfugium japonicum (L. f.) Kitam.",0,
" "," ",4001,"MtNago1",14/06/2010,"H462","ÉzÉãÉgÉmÉL","Elaeocarpus sylvestris (Lour.) Poir.",1,0,"Elaeocarpaceae",73,5493,5493,"Elaeocarpaceae","Elaeocarpus","sylvestris","(Lour.) Poir.","","","","","ELAEOCARPACEAE","GN","GN","GN",5493,"Elaeocarpus sylvestris (Lour.) Poir.","","Elaeocarpus sylvestris","Elaeocarpus sylvestris (Lour.) Poir.",0,
" "," ",4001,"MtNago1",14/06/2010,"H463","ÉCÉãÉJÉìÉ_","Mucuna macrocarpa Wall.",1,0,"Leguminosae",74,11799,11799,"Leguminosae-p.","Mucuna","macrocarpa","Wall.","","","","","LEGUMINOSAE-PAPILIONOIDEAE","GN","GN","GN",11799,"Mucuna macrocarpa Wall.","","Mucuna macrocarpa","Mucuna macrocarpa Wall.",0,
" "," ",4001,"MtNago1",14/06/2010,"H464","ÉGÉ_ÉEÉ`É`ÉaÉ~ÉUÉT","Oplismenus compositus (L.) Beauv.",1,0,"Gramineae",75,29550,29550,"Gramineae","Oplismenus","compositus","(L.) Beauv.","","","","","Gramineae","?","?","GN",29550,"Oplismenus compositus (L.) P.Beauv.","","Oplismenus compositus","Oplismenus compositus (L.) Beauv.",0,
" "," ",4001,"MtNago1",14/06/2010,"H464","ÉäÉÖÉEÉLÉÖÉEÉRÉìÉeÉäÉM","Hydrangea liukiuensis Nakai",1,0,"Saxifragaceae",76,29927,29927,"Hydrangeaceae","Hydrangea","liukiuensis","Nakai","","","","","HYDRANGEACEAE","GN","GN","GN",29927,"Hydrangea liukiuensis Nakai","","Hydrangea liukiuensis","Hydrangea liukiuensis Nakai",0,
" "," ",4001,"MtNago1",14/06/2010,"H465","ÉÄÉx","Stauntonia hexaphylla (Thunb.) Decne.",1,0,"Lardizabalaceae",77,10578,10578,"Lardizabalaceae","Stauntonia","hexaphylla","(Thunb.) Decne.","","","","","LARDIZABALACEAE","GN","GN","GN",10578,"Stauntonia hexaphylla (Thunb.) Decne.","","Stauntonia hexaphylla","Stauntonia hexaphylla (Thunb.) Decne.",0,
" "," ",4001,"MtNago1",14/06/2010,"H466","ÉmÉ{É^Éì","Melastoma candidum D. Don",1,0,"Melastomataceae",78,3217,3217,"Melastomataceae","Melastoma","candidum","D. Don","","","","","MELASTOMATACEAE","GN","GN","GN",3217,"Melastoma candidum D. Don","","Melastoma candidum","Melastoma candidum D. Don",0,
" "," ",4001,"MtNago1",14/06/2010,"H467","ÉzÉVÉ_","Thelypteris acuminata (Houtt.) Morton",1,0,"Aspidiaceae",79,3748,3748,"Thelypteridaceae","Thelypteris","acuminata","(Houtt.) Morton","","","","","THELYPTERIDACEAE","GN","GN","GN",3748,"Thelypteris acuminata (Houtt.) C. V. Morton","","Thelypteris acuminata","Thelypteris acuminata (Houtt.) Morton",0,
" "," ",4001,"MtNago1",14/06/2010,"H468","ÉÑÉìÉoÉãÉZÉìÉjÉìÉ\ÉE","Damnacanthus okinawensis Hatusima",1,0,"Rubiaceae",80,4824,4824,"Rubiaceae","Damnacanthus","okinawensis","Hatusima","","","","","RUBIACEAE","BK","BK","BK",4824,"Damnacanthus okinawensis Hatusima","","Damnacanthus okinawensis","Damnacanthus okinawensis Hatusima",0,
" "," ",4001,"MtNago1",14/06/2010,"H469","ÉGÉ_ÉEÉ`É`ÉaÉ~ÉUÉT","Oplismenus compositus (L.) Beauv.",1,0,"-",81,29550,29550,"Gramineae","Oplismenus","compositus","(L.) Beauv.","","","","","Gramineae","?","?","GN",29550,"Oplismenus compositus (L.) P.Beauv.","","Oplismenus compositus","Oplismenus compositus (L.) Beauv.",0,
" "," ",4001,"MtNago1",14/06/2010,"H470","ÉVÉ}ÉOÉè","Morus australis Poir.",1,0,"Moraceae",82,9799,9799,"Moraceae","Morus","australis","Poir.","","","","","MORACEAE","GN","GN","GN",9799,"Morus australis Poir. in Lam.","","Morus australis","Morus australis Poir.",0,
" "," ",4001,"MtNago1",14/06/2010,"H471","no record","incorrect record",1,0,"-",83,30143,30143,"","Incorrect","record","","","","","","","-","-","-",30143,"Incorrect record","","Incorrect record","incorrect record",0,
" "," ",4001,"MtNago1",14/06/2010,"H472","ÉmÉ{É^Éì","Melastoma candidum D. Don",1,0,"Melastomataceae",84,3217,3217,"Melastomataceae","Melastoma","candidum","D. Don","","","","","MELASTOMATACEAE","GN","GN","GN",3217,"Melastoma candidum D. Don","","Melastoma candidum","Melastoma candidum D. Don",0,
" "," ",4001,"MtNago1",14/06/2010,"H473","ÉÑÉ}ÉqÉnÉc","Antidesma  japonicum S. & Z.",1,0,"Euphorbiaceae",85,5266,5266,"Euphorbiaceae","Antidesma","japonicum","S. & Z.","","","","","EUPHORBIACEAE","GN","GN","GN",5266,"Antidesma japonicum Sieb. et Zucc.","","Antidesma japonicum","Antidesma  japonicum S. & Z.",0,
" "," ",4001,"MtNago1",14/06/2010,"H474","ÉXÉ_ÉWÉC","Castanopsis sieboldii (Makino) Hatusima ex Yamazaki & Mashiba",1,0,"Fagaceae",86,18024,18024,"Fagaceae","Castanopsis","sieboldii","(Makino) Hatusima ex Yamazaki & Mashiba","","","","","FAGACEAE","BU/","BU/","GN",18024,"Castanopsis sieboldii (Makino) Hatus ex T.Yamaz. et Mashiba","","Castanopsis sieboldii","Castanopsis sieboldii (Makino) Hatusima ex Yamazaki & Mashiba",0,
" "," ",4001,"MtNago1",14/06/2010,"H475","ÉXÉ_ÉWÉC","Castanopsis sieboldii (Makino) Hatusima ex Yamazaki & Mashiba",1,0,"-",87,18024,18024,"Fagaceae","Castanopsis","sieboldii","(Makino) Hatusima ex Yamazaki & Mashiba","","","","","FAGACEAE","BU/","BU/","GN",18024,"Castanopsis sieboldii (Makino) Hatus ex T.Yamaz. et Mashiba","","Castanopsis sieboldii","Castanopsis sieboldii (Makino) Hatusima ex Yamazaki & Mashiba",0,
"S"," ",4001,"MtNago1",14/06/2010,"H476","ÉCÉWÉÖ","Schima wallichii (DC.) Korthals ssp. liukiuensis (Nakai) Bloemb.",1,0,"Theaceae",88,14746,10726,"Theaceae","Schima","noronhae","(DC.) Korthals","","","(Nakai) Bloemb.","","THEACEAE","GN","","?",14746,"Schima noronhae Reinw, Blume","","Schima wallichii ssp. liukiuensis","Schima wallichii (DC.) Korthals ssp. liukiuensis (Nakai) Bloemb.",14746,
" "," ",4001,"MtNago1",14/06/2010,"H477","ÉgÉLÉèÉJÉÇÉÅÉdÉã","Tylophora japonica Miq.",1,0,"Asclepiadaceae",89,4726,4726,"Asclepiadaceae","Tylophora","japonica","Miq.","","","","","ASCLEPIADACEAE","GD","GD","GD",4726,"Tylophora japonica Miq.","","Tylophora japonica","Tylophora japonica Miq.",0,
" "," ",4001,"MtNago1",14/06/2010,"H477","É^ÉCÉèÉìÉãÉäÉ~ÉmÉL","Lasianthus cyanocarpus Jack",1,0,"Rubiaceae",90,4815,4815,"Rubiaceae","Lasianthus","cyanocarpus","Jack","","","","","RUBIACEAE","GN","GN","GN",4815,"Lasianthus cyanocarpus Jack","","Lasianthus cyanocarpus","Lasianthus cyanocarpus Jack",0,
" "," ",4001,"MtNago1",14/06/2010,"H478","ÉäÉÖÉEÉLÉÖÉEÉeÉCÉJÉJÉYÉâ","Farfugium japonicum (L. f.) Kitam. var. luchuense (Masam.) Kitamura",1,0,"Compositae",91,115,115,"Asteraceae","Farfugium","japonicum","(L. f.) Kitam.","var.","luchuense","(Masam.) Kitamura","","Asteraceae","BK","BK","BK",115,"Farfugium japonicum (L.) Kitam. var. luchuense Masam.","","Farfugium japonicum var. luchuense","Farfugium japonicum (L. f.) Kitam. var. luchuense (Masam.) Kitamura",0,
" "," ",4001,"MtNago1",14/06/2010,"H479","É^ÉCÉèÉìÉãÉäÉ~ÉmÉL","Lasianthus cyanocarpus Jack",1,0,"Rubiaceae",92,4815,4815,"Rubiaceae","Lasianthus","cyanocarpus","Jack","","","","","RUBIACEAE","GN","GN","GN",4815,"Lasianthus cyanocarpus Jack","","Lasianthus cyanocarpus","Lasianthus cyanocarpus Jack",0,
" "," ",4001,"MtNago1",14/06/2010,"-","ÉGÉ_ÉEÉ`ÉzÉìÉOÉEÉVÉ_","Lindsaea chienii Ching",1,0,"Pteridaceae",93,3414,3414,"Lindsaeaceae","Lindsaea","chienii","Ching","","","","","DENNSTAEDTIACEAE","GN","GN","GN",3414,"Lindsaea chienii Ching","","Lindsaea chienii","Lindsaea chienii Ching",0,
" "," ",4001,"MtNago1",14/06/2010,"","ÉäÉÖÉEÉLÉÖÉEÉ}Éc","Pinus luchuensis Mayr",1,29,"Pinaceae",94,29913,29913,"Pinaceae","Pinus","luchuensis","Mayr","","","","","PINACEAE","GD","GD","GD",29913,"Pinus luchuensis Mayr","","Pinus luchuensis","Pinus luchuensis Mayr",0,
" "," ",4001,"MtNago1",14/06/2010,"","ÉXÉ_ÉWÉC","Castanopsis sieboldii (Makino) Hatusima ex Yamazaki & Mashiba",1,12,"Fagaceae",95,18024,18024,"Fagaceae","Castanopsis","sieboldii","(Makino) Hatusima ex Yamazaki & Mashiba","","","","","FAGACEAE","BU/","BU/","GN",18024,"Castanopsis sieboldii (Makino) Hatus ex T.Yamaz. et Mashiba","","Castanopsis sieboldii","Castanopsis sieboldii (Makino) Hatusima ex Yamazaki & Mashiba",0,
"S"," ",4001,"MtNago1",14/06/2010,"","ÉCÉWÉÖ","Schima wallichii (DC.) Korthals ssp. liukiuensis (Nakai) Bloemb.",1,1,"Theaceae",96,14746,10726,"Theaceae","Schima","noronhae","(DC.) Korthals","","","(Nakai) Bloemb.","","THEACEAE","GN","","?",14746,"Schima noronhae Reinw, Blume","","Schima wallichii ssp. liukiuensis","Schima wallichii (DC.) Korthals ssp. liukiuensis (Nakai) Bloemb.",14746,
" "," ",4002,"CapeHedo",14/06/2010,"D1","ÉNÉTÉXÉMÉJÉYÉâ","Asparagus cochinchinensis (Lour.) Merr.",1,0,"Liliaceae",97,29943,29943,"Asparagaceae","Asparagus","cochinchinensis","(Lour.) Merr.","","","","","ASPARAGACEAE","GN","GN","GN",29943,"Asparagus cochinchinensis (Lour.) Merr.","","Asparagus cochinchinensis","Asparagus cochinchinensis (Lour.) Merr.",0,
" "," ",4002,"CapeHedo",14/06/2010,"D2","ÉAÉLÉmÉmÉQÉV","Lactuca indica L.",1,0,"Compositae",98,4013,4013,"Asteraceae","Lactuca","indica","L.","","","","","Asteraceae","GN","GN","GN",4013,"Lactuca indica L.","","Lactuca indica","Lactuca indica L.",0,
" "," ",4002,"CapeHedo",14/06/2010,"D3","ÉNÉTÉgÉxÉâ","Scaevola taccada (Gaertn.) Roxb.",1,0,"Goodeniaceae",99,5209,5209,"Goodeniaceae","Scaevola","taccada","(Gaertn.) Roxb.","","","","","GOODENIACEAE","GN","GN","GN",5209,"Scaevola taccada (Gaertn.) Roxb.","","Scaevola taccada","Scaevola taccada (Gaertn.) Roxb.",0,
" "," ",4002,"CapeHedo",14/06/2010,"D4","ÉcÉãÉi","Tetragonia tetragonioides (Pall.) O. K.",1,0,"Aizoaceae",100,29944,-999,"Aizoaceae","Tetragonia","tetragonioides","(Pall.) O. K.","","","","","AIZOACEAE","","","GN",-999,"Tetragonia tetragonoides (Pall.) O. K.","","Tetragonia tetragonoides","Tetragonia tetragonioides (Pall.) O. K.",0,
" "," ",4002,"CapeHedo",14/06/2010,"D5","ÉCÉèÉ_ÉCÉQÉL","Euphorbia jolkinii Boiss. ex DC.",1,0,"Euphorbiaceae",101,5318,5318,"Euphorbiaceae","Euphorbia","jolkinii","Boiss. ex DC.","","","","","EUPHORBIACEAE","GN","GN","GN",5318,"Euphorbia jolkinii Boiss.","","Euphorbia jolkinii","Euphorbia jolkinii Boiss. ex DC.",0,
" "," ",4002,"CapeHedo",14/06/2010,"D6","ÉnÉ}ÉGÉmÉRÉç","Setaria viridis (L.) Beauv. var. pachystachys (Fr. & Sav.) Makino & Nemoto",1,0,"Gramineae",102,29945,29945,"Gramineae","Setaria","viridis","(L.) Beauv.","var.","pachystachys","(Fr. & Sav.) Makino & Ne","","Gramineae","GN","GN","GN",29945,"Setaria viridis (L.) Beauv. var. pachystachys (Fr. & Sav.) Makino & Ne","","Setaria viridis var. pachystachys","Setaria viridis (L.) Beauv. var. pachystachys (Fr. & Sav.) Makino & Ne",0,
" "," ",4002,"CapeHedo",14/06/2010,"D7","ÉzÉ\ÉoÉèÉ_Éì","Crepidiastrum lanceolatum (Houtt.) Nakai",1,0,"Compositae",103,4033,4033,"Asteraceae","Crepidiastrum","lanceolatum","(Houtt.) Nakai","","","","","Asteraceae","GN","GN","GN",4033,"Crepidiastrum lanceolatum (Houtt.) Nakai","","Crepidiastrum lanceolatum","Crepidiastrum lanceolatum (Houtt.) Nakai",0,
" "," ",4002,"CapeHedo",14/06/2010,"D28","ÉnÉ}ÉiÉåÉì","Crepidiastrum lanceolatum (Houtt.) Nakaif. pinnatilobum (Maxim.) Nakai",1,0,"Compositae",104,4033,4033,"Asteraceae","Crepidiastrum","lanceolatum","(Houtt.) Nakaif. pinnatilobum (Maxim.) Nakai","","","","","Asteraceae","GN","GN","GN",4033,"Crepidiastrum lanceolatum (Houtt.) Nakai","","Crepidiastrum lanceolatum","Crepidiastrum lanceolatum (Houtt.) Nakaif. pinnatilobum (Maxim.) Nakai",0,
"S"," ",4002,"CapeHedo",14/06/2010,"D8","É\ÉiÉåÉÄÉOÉâ","Hedyotis coreana Lev.",1,0,"Gramineae",105,7659,4806,"Rubiaceae","Hedyotis","strigulosa","Lev.","","","","","RUBIACEAE","GN","syn","syn",7659,"Hedyotis strigulosa Bartl. ex DC.","","Hedyotis coreana","Hedyotis coreana Lev.",7659,
" "," ",4002,"CapeHedo",14/06/2010,"D27","ÉqÉÅÉCÉàÉJÉYÉâ","Cynanchum matsumurae Yamazaki",1,0,"Asclepiadaceae",106,4708,4708,"Asclepiadaceae","Cynanchum","matsumurae","Yamazaki","","","","","ASCLEPIADACEAE","BK","BK","BK",4708,"Cynanchum matsumurae Yamazaki","","Cynanchum matsumurae","Cynanchum matsumurae Yamazaki",0,
" "," ",4002,"CapeHedo",14/06/2010,"D9","ÉqÉãÉUÉLÉcÉLÉ~É\ÉE","Oenothera speciosa Nutt.",1,0,"Onagraceae",107,5708,5708,"Onagraceae","Oenothera","speciosa","Nutt.","","","","","ONAGRACEAE","GN","GN","GN",5708,"Oenothera speciosa Nutt.","","Oenothera speciosa","Oenothera speciosa Nutt.",0,
" "," ",4002,"CapeHedo",14/06/2010,"D10","ÉmÉAÉTÉKÉI","Ipomoea acuminata (Vahl) Roem. & Schult.",1,0,"Convolvulaceae",108,29947,29947,"Convolvulaceae","Ipomoea","acuminata","(Vahl) Roem. & Schult.","","","","","CONVOLVULACEAE","GN","GN","GN",29947,"Ipomoea acuminata (Vahl) Roem. & Schult.","","Ipomoea acuminata","Ipomoea acuminata (Vahl) Roem. & Schult.",0,
" "," ",4002,"CapeHedo",14/06/2010,"D11","É{É^ÉìÉ{ÉEÉtÉE","Peucedanum japonica Thunb.",1,0,"Umbelliferae",109,30223,30223,"Umbelliferae","Peucedanum","japonica","Thunb.","","","","","Apiaceae","GN","GN","GN",30223,"Peucedanum japonica Thunb.","","Peucedanum japonica","Peucedanum japonica Thunb.",0,
" "," ",4002,"CapeHedo",14/06/2010,"D12","ÉnÉMÉJÉYÉâ","Galactia tashiroi Maxim.",1,0,"Leguminosae",110,29949,11796,"Leguminosae-p.","Galactia","tashiroi","Maxim.","","","","","LEGUMINOSAE-PAPILIONOIDEAE","GN","GN","BK",11796,"Galactia tashiroi Maxim","","Galactia tashiroi","Galactia tashiroi Maxim.",0,
"S"," ",4002,"CapeHedo",14/06/2010,"D13","É\ÉiÉåÉÄÉOÉâ","Hedyotis coreana Lev.",1,0,"Rubiaceae",111,7659,4806,"Rubiaceae","Hedyotis","strigulosa","Lev.","","","","","RUBIACEAE","GN","syn","syn",7659,"Hedyotis strigulosa Bartl. ex DC.","","Hedyotis coreana","Hedyotis coreana Lev.",7659,
" "," ",4002,"CapeHedo",14/06/2010,"D14","ÉJÉ^ÉoÉ~","Oxalis corniculata L.",1,0,"Oxalidaceae",112,11826,11826,"Oxalidaceae","Oxalis","corniculata","L.","","","","","OXALIDACEAE","GN","GN","GN",11826,"Oxalis corniculata L.","","Oxalis corniculata","Oxalis corniculata L.",0,
" "," ",4002,"CapeHedo",14/06/2010,"D15","ÉzÉ\ÉoÉèÉ_Éì","Crepidiastrum lanceolatum (Houtt.) Nakai",1,0,"Compositae",113,4033,4033,"Asteraceae","Crepidiastrum","lanceolatum","(Houtt.) Nakai","","","","","Asteraceae","GN","GN","GN",4033,"Crepidiastrum lanceolatum (Houtt.) Nakai","","Crepidiastrum lanceolatum","Crepidiastrum lanceolatum (Houtt.) Nakai",0,
" "," ",4002,"CapeHedo",14/06/2010,"D16","ÉLÉ_É`ÉnÉ}ÉOÉãÉ}","Wedelia biflora (L.) DC.",1,0,"Compositae",114,4098,4098,"Asteraceae","Wedelia","biflora","(L.) DC.","","","","","Asteraceae","GN","GN","GN",4098,"Wedelia biflora (L.) DC.","","Wedelia biflora","Wedelia biflora (L.) DC.",0,
" "," ",4002,"CapeHedo",14/06/2010,"D17","ÉiÉnÉLÉnÉM","Desmodium umbellatum DC.",1,0,"Leguminosae",115,29950,29950,"Leguminosae-p.","Desmodium","umbellatum","DC.","","","","","LEGUMINOSAE-PAPILIONOIDEAE","GN","GN","GN",29950,"Desmodium umbellatum DC.","","Desmodium umbellatum","Desmodium umbellatum DC.",0,
" "," ",4002,"CapeHedo",14/06/2010,"D18","ÉnÉ}ÉSÉE","Vitex rotundifolia L. f.",1,0,"Verbenaceae",116,4896,-999,"Verbenaceae","Vitex","rotundifolia","L. f.","","","","","Labiatae","","","gn",-999,"Vitex rotundifolia L. f.","","Vitex rotundifolia","Vitex rotundifolia L. f.",0,
" "," ",4002,"CapeHedo",14/06/2010,"D19","ÉÑÉäÉeÉìÉcÉL","Fimbristylis ovata (Burm. f.) Kern",1,0,"Cyperaceae",117,22271,22271,"Cyperaceae","Fimbristylis","ovata","(Burm. f.) Kern","","","","","CYPERACEAE","GN","GN","GN",22271,"Fimbristylis ovata (Burm.f.) J.Kern","","Fimbristylis ovata","Fimbristylis ovata (Burm. f.) Kern",0,
" "," ",4002,"CapeHedo",14/06/2010,"D20","ÉnÉ}É{ÉbÉX","Lysimachia mauritiana Lam.",1,0,"Primulaceae",118,4550,4550,"Primulaceae","Lysimachia","mauritiana","Lam.","","","","","PRIMULACEAE","GN","GN","GN",4550,"Lysimachia mauritiana Lam.","","Lysimachia mauritiana","Lysimachia mauritiana Lam.",0,
" "," ",4002,"CapeHedo",14/06/2010,"D21","ÉwÉâÉIÉIÉoÉR","Plantago lanceolata L.",1,0,"Plantaginaceae",119,5142,5142,"Plantaginaceae","Plantago","lanceolata","L.","","","","","PLANTAGINACEAE","GN","GN","GN",5142,"Plantago lanceolata L.","","Plantago lanceolata","Plantago lanceolata L.",0,
" "," ",4002,"CapeHedo",14/06/2010,"D22","ÉnÉ}ÉiÉ^É}ÉÅ","Canavalia lineata (Thunb.) DC.",1,0,"Leguminosae",120,11791,11791,"Leguminosae-p.","Canavalia","lineata","(Thunb.) DC.","","","","","LEGUMINOSAE-PAPILIONOIDEAE","GN","GN","GN",11791,"Canavalia lineata (Thunb.) DC.","","Canavalia lineata","Canavalia lineata (Thunb.) DC.",0,
" "," ",4002,"CapeHedo",14/06/2010,"D23","ÉiÉnÉLÉnÉM","Sarcandra glabra (Thunb.) Nakai",1,0,"",121,10622,10622,"Chloranthaceae","Sarcandra","glabra","(Thunb.) Nakai","","","","","CHLORANTHACEAE","?","?","GN",10622,"Sarcandra glabra (Thunb.) Nakai","","Sarcandra glabra","Sarcandra glabra (Thunb.) Nakai",0,
" "," ",4002,"CapeHedo",14/06/2010,"D24","ÉnÉMÉJÉYÉâ","Sarcandra glabra (Thunb.) Nakai",1,0,"",122,10622,10622,"Chloranthaceae","Sarcandra","glabra","(Thunb.) Nakai","","","","","CHLORANTHACEAE","?","?","GN",10622,"Sarcandra glabra (Thunb.) Nakai","","Sarcandra glabra","Sarcandra glabra (Thunb.) Nakai",0,
"S"," ",4002,"CapeHedo",14/06/2010,"D25","ÉVÉiÉKÉèÉnÉM","Melilotus suaveolens Ledeb.",1,0,"Leguminosae",123,29951,11651,"Leguminosae-p.","Melilotus","offlcinalis","Ledeb.","subsp.","suaveoleus","","","LEGUMINOSAE-PAPILIONOIDEAE","GN","","GN",17815,"Melilotus offlcinalis (L.) Pall. subsp. suaveoleus (Ledeb.) H.Ohashi","","Melilotus suaveolens","Melilotus suaveolens Ledeb.",17815,
"S"," ",4002,"CapeHedo",14/06/2010,"D26","É\ÉiÉåÉÄÉOÉâ","Hedyotis coreana Lev.",1,0,"Rubiaceae",124,7659,4806,"Rubiaceae","Hedyotis","strigulosa","Lev.","","","","","RUBIACEAE","GN","syn","syn",7659,"Hedyotis strigulosa Bartl. ex DC.","","Hedyotis coreana","Hedyotis coreana Lev.",7659,
" "," ",4003,"MtNago2",15/06/2010,"H480","ÉzÉ\ÉoÉÄÉNÉCÉkÉrÉè","Ficus ampelas Burm. f.",1,0,"Moraceae",125,9787,9787,"Moraceae","Ficus","ampelas","Burm. f.","","","","","MORACEAE","GN","GN","?",9787,"Ficus ampelas Burm.f.","","Ficus ampelas","Ficus ampelas Burm. f.",0,
" "," ",4003,"MtNago2",15/06/2010,"H481","ÉTÉcÉ}ÉTÉìÉLÉâÉC","Smilax bracteata Presl",1,0,"Liliaceae",126,29918,29918,"Smilacaceae","Smilax","bracteata","Presl","","","","","SMILACACEAE","GN","GN","GN",29918,"Smilax bracteata C.Presl","","Smilax bracteata","Smilax bracteata Presl",0,
" "," ",4003,"MtNago2",15/06/2010,"H482","ÉAÉäÉTÉìÉ~ÉY","Pilea aquarum Dunn var. brevicornuta (Hayata) C.T. Cheu",1,0,"Urticaceae",127,29952,29952,"Urticaceae","Pilea","aquarum","Dunn","var.","brevicornuta","(Hayata) C.T. Cheu","","URTICACEAE","?","?","?",29952,"Pilea aquarum Dunn var. brevicornuta (Hayata) C.T. Cheu","","Pilea aquarum var. brevicornuta","Pilea aquarum Dunn var. brevicornuta (Hayata) C.T. Cheu",0,
" "," ",4003,"MtNago2",15/06/2010,"H483","ÉiÉ`ÉVÉPÉVÉ_","Deparia petersenii (Kunze) M. Kato",1,0,"Aspidiaceae",128,3860,3860,"Woodsiaceae","Deparia","petersenii","(Kunze) M. Kato","","","","","WOODSIACEAE","GN","GN","GN",3860,"Deparia petersenii (Kunze) M. Kato","","Deparia petersenii","Deparia petersenii (Kunze) M. Kato",0,
" "," ",4003,"MtNago2",15/06/2010,"H484","ÉtÉEÉgÉEÉJÉYÉâ","Piper kadzura (Choisy) Ohwi",1,0,"Piperaceae",129,10617,10617,"Piperaceae","Piper","kadsura","(Choisy) Ohwi","","","","","PIPERACEAE","GN","GN","GN",10617,"Piper kadsura (Choisy) Ohwi","","Piper kadzura","Piper kadzura (Choisy) Ohwi",0,
" "," ",4003,"MtNago2",15/06/2010,"H485","ÉPÉzÉVÉ_","Thelypterris parasitica (L.) Fosb.",1,0,"Aspidiaceae",130,29954,29954,"","Thelypterris","parasitica","(L.) Fosb.","","","","","","BK?","BK?","BK?",29954,"Thelypterris parasitica (L.) Fosb.","","Thelypterris parasitica","Thelypterris parasitica (L.) Fosb.",0,
" "," ",4003,"MtNago2",15/06/2010,"H486","ÉVÉ}ÉcÉÜÉNÉT","Commelina diffusa Burm. f.",1,0,"Commelinaceae",131,24999,24999,"Commelinaceae","Commelina","diffusa","Burm. f.","","","","","COMMELINACEAE","GN","GN","GN",24999,"Commelina diffusa Burm.f.","","Commelina diffusa","Commelina diffusa Burm. f.",0,
" "," ",4003,"MtNago2",15/06/2010,"H487","ÉJÉcÉÇÉEÉCÉmÉf","Ctenitis subglandulosa (Hance) Ching",1,0,"Aspidiaceae",132,3709,3709,"Dryopteridaceae","Ctenitis","subglandulosa","(Hance) Ching","","","","","DRYOPTERIDACEAE","GN","GN","GN",3709,"Ctenitis subglandulosa (Hance) Ching","","Ctenitis subglandulosa","Ctenitis subglandulosa (Hance) Ching",0,
" "," ",4003,"MtNago2",15/06/2010,"H488","ÉTÉcÉ}ÉTÉìÉLÉâÉC","Smilax bracteata Presl",1,0,"Liliaceae",133,29918,29918,"Smilacaceae","Smilax","bracteata","Presl","","","","","SMILACACEAE","GN","GN","GN",29918,"Smilax bracteata C.Presl","","Smilax bracteata","Smilax bracteata Presl",0,
" "," ",4003,"MtNago2",15/06/2010,"H489","ÉnÉ`ÉWÉáÉEÉVÉ_","Pteris fauriei Hieron.",1,0,"Pteridaceae",134,3468,3468,"Pteridaceae","Pteris","fauriei","Hieron.","","","","","PTERIDACEAE","GN","GN","GN",3468,"Pteris fauriei Hieron.","","Pteris fauriei","Pteris fauriei Hieron.",0,
" "," ",4003,"MtNago2",15/06/2010,"H490","ÉzÉEÉâÉCÉ`ÉN","Bambusa glaucescens (Lam.)  Sieb. ex Munro",1,0,"Gramineae",135,29955,29955,"Gramineae","Bambusa","glaucescens","(Lam.)  Sieb. ex Munro","","","","","Gramineae","GN","GN","GN",29955,"Bambusa glaucescens (Lam.) Sieb. ex Munro","","Bambusa glaucescens","Bambusa glaucescens (Lam.)  Sieb. ex Munro",0,
" "," ",4003,"MtNago2",15/06/2010,"H491","ÉÑÉuÉjÉbÉPÉC","Cinnamomum pseudo-pedunculatum Hayata",1,0,"Lauraceae",136,10271,10271,"Lauraceae","Cinnamomum","pseudo-pedunculatum","Hayata","","","","","LAURACEAE","BK","BK","GN",10271,"Cinnamomum pseudo-pedunculatum Hayata","","Cinnamomum pseudo-pedunculatum","Cinnamomum pseudo-pedunculatum Hayata",0,
